B013478/S0123,1.3651157244,0.0001334172,0.278808289,0.0070400533,0.1590573191,0.1766015897,0.1839942658,0.4803468253,,!$2b10o1b1o16b1$13o1b1o15b1$2b16o12b1$1b16o13b1$3b13o1b1o12b1$3b15o12b1$2b15o1b1o11b1$2b1o1b13o1b1o11b1$3b15o1b1o10b1$3b16o11b1$3b1o1b16o9b1$3b3o1b3o2b1o1b7o9b1$5b1o1b8o1b5o9b1$2o3b1o1b3o3b2o2b7o1b1o1b1o2b1$14b2o1b2o2b3o2b1o3b1$2b1o10b1o1b1o1b4o2b1o1b2o2b1o1$6b1o1b1o4b1o1b1o3b3o1b1o1b1o4b1$11b1o2b9o1b1o1b1o1b1o1b1$1o3b1o2b1o4b2o1b1o4b1o1b1o6b1o1$12b1o1b1o1b1o1b2o1b2o7b1$1b1o3b1o6b2o1b4o1b4o6b1$14b1o2b1o1b5o6b1$4b1o8b2o4b2o9b1$13b8o1b2o6b1$7b2o21b1$1o1b1o1b3o1b2o20b1$5b3o1b2o19b1$4b7o19b1$2b2o2b3o1b3o17b1$1b1o1b10o17b
B013478/S0123,1.1809963691,0.1991152221,0.4737401747,0.211447315,0.0563164781,0.1089206219,0.1542092908,0.6805536092,10,!$5b1o1b2o6b1o1b1o2b2o2b1o1b4o1$2o1b3o1b2o1b1o1b3o1b1o2b1o2b1o2b1o3b1o1$1o1b1o2b1o2b1o1b1o2b4o6b1o4b2o1$1o2b3o1b1o1b1o3b2o1b2o1b4o1b2o1b1o1b1o1$2o2b7o2b2o1b3o1b1o3b4o2b1$1b1o1b1o2b4o1b3o2b1o3b2o2b2o1b1o1b1o1$2o2b1o2b2o2b1o3b2o2b3o2b1o2b1o1b1o1$2b1o1b6o2b4o3b1o3b2o3b1o1b1$7o1b3o1b2o4b1o1b2o1b2o1b2o2b1$5o1b1o2b3o3b1o2b1o1b2o1b2o3b2o1$2b2o1b1o7b2o3b2o2b1o1b1o1b1o1b2o1$2b3o1b1o1b1o2b1o6b3o8b1o1$4o1b1o2b5o6b1o1b2o1b1o1b2o2b1$1b3o1b2o3b2o5b2o2b3o2b3o1b1$1b1o1b3o2b3o1b1o8b1o1b2o5b1$1b1o1b1o2b1o1b4o2b1o4b3o1b1o1b1o3b1o1$1b1o3b2o1b1o4b2o1b5o2b1o3b1o1b1o1$1b1o3b1o1b1o2b1o1b4o4b2o1b1o1b1o2b1o1b1$1o4b4o3b1o1b2o1b1o1b1o1b3o1b1o1b1o2b1$2b2o1b4o2b1o3b1o1b1o2b1o2b2o4b1o1$7b2o1b1o2b1o9b1o2b4o1$1b1o1b2o2b2o1b2o1b1o8b2o2b1o1b1o1b1$1b1o2b1o2b2o1b1o2b1o3b1o4b1o2b1o4b1$2o1b1o3b1o2b3o1b1o1b1o1b3o3b2o2b1o1b1$1b1o1b10o2b1o1b1o5b1o2b2o2b1$2o1b1o4b1o2b3o4b3o1b2o3b3o1$3b2o3b3o3b7o3b1o2b2o1b1$1o1b1o1b1o1b1o1b3o2b1o2b1o2b2o3b1o1b2o1b1o1$1o1b3o1b1o1b1o1b1o1b2o1b1o4b6o1b2o1b1$1o1b4o1b2o2b1o2b3o2b1o3b5o2b
B01348/S0234,1.1030327827,0.0704609916,0.1996226899,0.4635852142,0.1889288095,0.2779198773,0.1222687778,0.4108825354,,!$1o2b2o4b1o1b1o1b3o1b2o2b8o1b1$1o1b1o1b3o1b6o1b4o1b6o2b1o1b1$1b1o1b2o1b1o1b1o1b1o1b1o3b1o3b1o1b4o1b3o1$1b2o1b1o3b3o2b3o1b2o3b1o1b1o1b3o1b1$1b1o1b1o2b6o1b1o5b1o5b4o1b1$1o3b1o1b1o1b1o1b1o2b1o1b1o1b6o1b1o2b3o1$1b1o2b1o2b5o3b1o1b5o4b1o1b1o1b1$1b1o1b1o2b6o1b1o3b1o2b1o2b4o1b1o1b1$2b2o9b1o5b1o1b1o4b2o1b1o1$1b3o3b1o1b4o4b1o6b2o4b1$1o1b1o2b1o3b1o1b1o1b1o3b3o4b1o2b3o1$1b3o1b2o3b2o1b6o1b1o1b2o2b1o3b1$1b3o2b2o1b1o1b1o1b2o1b1o2b2o1b2o2b1o1b1o1b1$8b8o1b2o4b1o4b1o1b1$2o2b1o1b2o3b1o2b1o2b1o3b1o6b2o1$3b1o1b1o1b1o4b1o5b2o4b2o4b1$1b1o2b2o1b1o3b3o2b1o1b3o1b1o3b1o2b1o1$2o1b1o4b1o2b2o1b2o1b1o2b1o4b2o1b1o1b1$2o1b1o1b1o2b5o3b1o1b1o3b1o1b3o1b1o1b1$1b2o1b1o2b1o4b4o5b1o1b1o1b5o1$3o2b6o2b2o2b1o3b1o1b1o3b1o1b1o1$2o1b3o3b2o4b3o2b3o1b1o1b1o2b1o1$1b3o6b2o1b2o3b1o1b3o1b3o1b1o1b1$6b3o1b1o1b2o1b1o2b4o1b3o4b1$1o1b1o1b2o1b10o2b4o1b1o2b2o1b1$1o1b1o4b3o1b2o2b1o8b5o1b1$1b3o1b2o2b1o1b1o2b3o2b1o1b1o1b1o1b1o4b1$1o2b1o2b1o1b2o1b1o1b2o2b3o2b1o1b1o1b4o1$1o3b2o1b1o1b1o1b1o2b2o1b2o1b1o1b1o1b1o1b2o1b1o1$1b1o2b2o1b2o1b2o1b1o1b2o2b1o2b1o2b5o
B0178/S0234,1.0706504166,0.1194421778,0.1795172331,0.0384556741,0.4796714228,0.3492683702,0.0609730133,0.1100871938,5,!$1b1o2b1o1b3o1b1o1b1o1b1o1b1o1b1o1b1o2b1o1b1o4b1$1b3o7b1o1b1o2b1o3b2o1b1o1b2o1b2o1$1o4b3o3b1o2b1o2b1o3b1o2b2o3b1o1$2b1o1b1o1b2o2b2o1b1o1b1o1b1o1b1o1b1o1b1o3b2o1b1$3o1b1o3b1o3b1o2b2o1b1o1b1o1b1o2b1o1b1o1b1o1$4b1o1b1o1b4o1b1o1b1o2b1o1b1o1b1o7b1$1o1b2o2b1o1b1o4b1o1b1o1b2o3b2o1b2o1b1o1b1$1o1b1o2b1o1b1o2b3o6b2o4b1o1b1o1b1o1$5b1o1b1o1b1o1b1o3b4o1b1o1b2o1b1o2b1o1b1$6o1b1o1b1o1b1o2b1o3b1o1b1o4b1o3b1o1$7b1o2b2o1b1o4b1o2b2o1b2o1b1o2b1$4o2b1o2b1o4b4o1b1o1b1o4b3o1b1$1o4b2o2b2o1b2o3b1o5b1o1b1o3b1o1$2b2o3b1o1b1o1b1o1b1o1b9o2b2o2b1$1o2b1o1b1o1b1o5b1o1b4o2b2o2b1o2b2o1$1b1o1b2o2b1o1b1o1b1o1b2o2b2o1b1o1b2o1b2o3b1$2b1o1b1o1b2o1b1o1b2o3b8o5b1o1$3o2b1o1b1o1b1o1b1o1b1o1b9o1b1o1b1o1b1o1$3b1o1b1o4b1o1b2o1b2o1b2o1b1o3b1o4b1$2o1b1o1b2o1b2o3b2o2b3o1b3o1b5o1$3b1o2b1o1b1o1b2o1b1o2b1o1b5o3b1o1b1o1b1$1o1b1o1b1o5b2o1b4o1b6o1b5o1$1o1b1o1b1o2b3o4b5o2b1o1b1o1b1o4b1$1o1b1o1b4o1b2o1b4o2b6o3b2o1b1$1o1b1o5b1o3b1o1b2o2b3o2b1o1b2o1b1o1b1$1o1b2o1b2o1b1o2b1o2b1o1b2o5b1o1b2o3b1$2o2b1o1b1o1b1o3b3o2b1o1b3o1b2o2b3o1$3b1o5b1o5b1o5b2o1b1o5b1$3o4b1o1b2o2b1o1b1o1b1o1b2o3b1o1b3o1b1$3b2o6b2o2b1o4b2o1b1o1b1o1b3o
B12345678/S01,1.0565309755,0.1399181747,0.4293765338,0.8210011912,0.7146882669,0.101416689,0.1838950441,0,6,!$1b2o3b1o1b2o1b1o5b2o1b1o2b1o5b1o1$4o3b1o2b1o4b1o4b4o2b1o2b1o1$4o1b2o1b1o1b1o4b3o2b2o1b1o1b1o1b1o1b1o1$1b4o2b2o2b1o1b1o2b2o1b1o2b1o1b2o2b1o1b1$3b2o1b2o1b2o2b1o3b4o1b2o2b2o1b1o1$2o2b1o2b1o1b1o5b2o2b6o3b2o1$1b1o1b1o2b1o1b1o3b1o2b1o2b2o2b2o6b1$3o2b4o1b3o2b2o1b2o2b1o1b2o4b1$5b1o1b1o1b2o1b2o1b1o1b1o1b2o1b2o1b1o4b1$5o1b1o2b1o2b2o2b1o3b4o1b4o1b1$1o1b2o3b1o1b2o6b1o1b5o3b3o1$1b1o2b1o3b4o2b2o2b2o1b3o1b1o1b1o2b1$6o2b5o1b3o2b5o4b1o1b1$2o1b2o2b4o2b3o1b6o2b1o1b2o1b1$3b1o5b2o2b5o1b1o1b1o1b3o1b2o1b1$1o1b1o1b1o1b1o1b1o2b1o1b1o2b3o1b6o2b2o1$1b4o1b19o5b1$3o1b1o2b1o1b3o1b1o1b2o1b1o1b3o3b2o2b1$1o1b5o2b1o2b1o1b1o1b1o2b1o1b4o1b1o3b1$1b1o1b1o2b1o1b2o2b1o1b1o1b3o1b5o3b1o1b1$2b1o1b1o2b1o1b2o1b3o1b1o1b8o2b2o1$1b1o1b1o1b2o2b1o1b2o1b5o2b1o1b1o4b2o1$1o1b2o1b3o2b1o2b3o1b2o2b2o2b1o1b2o1b1$1b1o2b2o2b1o1b3o2b4o1b2o1b7o1$2o1b1o2b2o3b3o1b2o6b1o1b5o1$1o1b1o1b7o2b1o1b2o1b2o2b2o2b1o3b1$1b1o1b2o2b5o2b2o2b1o2b3o3b1o2b1$2o1b1o2b2o2b2o1b1o2b1o3b2o1b2o3b2o1$1o2b1o1b2o2b1o3b2o1b3o3b1o2b1o1b1o2b1$1b5o2b2o1b2o5b1o1b5o1b2o2b
B1234568/S02,1.148590852,0.3091510439,0.1107349689,0.8796135708,0.4999393083,0.3442829865,0.100349529,0.0554281762,8,!$4o2b1o1b1o1b1o3b10o1b1o4b1$2o1b1o1b2o2b3o1b2o4b2o1b1o1b1o2b3o1$1o2b1o1b1o2b2o2b1o1b2o2b1o2b2o1b2o1b1o2b1$2b1o2b1o6b1o6b2o2b1o2b2o2b1$6o2b1o1b2o1b2o1b3o2b4o1b1o3b1$1b1o3b1o2b3o1b1o1b2o1b1o2b1o2b7o1$5b1o1b3o1b3o1b1o1b2o1b2o2b1o1b2o1b1o1$1o1b2o1b3o1b2o1b1o3b1o1b1o1b2o3b1o2b1o1b1$2o2b1o2b1o2b1o3b1o2b1o1b7o3b1o1$1b2o2b2o6b4o1b1o4b1o2b3o1b1$1o1b3o2b4o1b1o1b2o4b1o3b1o1b2o2b1$1o2b2o1b2o2b3o6b1o4b2o1b1o2b1$7b1o2b1o1b1o2b2o1b1o5b1o1b2o2b1$5o2b6o2b1o1b1o2b1o2b2o1b3o1b1$3o1b1o2b3o1b1o2b2o2b2o1b1o4b1o3b1$1o1b1o1b1o3b3o1b1o1b1o1b1o1b2o2b1o1b2o2b2o1$3o1b1o1b1o1b4o5b4o2b2o5b1$1o2b5o3b1o1b1o3b1o2b3o1b1o4b1o1$1b1o1b9o3b1o1b2o2b1o3b2o1b2o1$1o1b2o3b2o2b2o3b1o1b1o2b3o1b4o1b1$1o1b1o1b2o4b1o3b1o3b1o2b2o1b3o3b1$2b2o1b1o1b1o2b2o1b1o1b1o1b1o4b1o1b1o2b1o2b1$3b1o1b1o4b2o2b2o5b1o1b1o2b1o3b1$2o1b4o1b1o2b1o1b1o1b5o1b1o2b1o1b2o2b1$4o1b1o2b5o3b1o2b4o1b1o1b1o2b1o1$1b1o1b2o1b2o4b5o1b1o2b2o2b4o1b1$1o1b4o1b1o1b1o3b2o1b1o2b1o1b1o1b3o1b1o1b1o1$3b1o1b3o3b5o1b1o4b1o1b5o1b1$1b6o1b1o1b1o2b3o1b2o1b1o1b1o2b3o2b1$3o1b1o2b2o3b1o2b1o2b1o4b1o2b1o1b2o
B1234568/S02,1.0485346633,0.2087918098,0.2117884631,0.6864784447,0.5853260871,0.3336994855,0.060406283,0.0205681444,7,!$4o2b1o1b1o1b1o3b2o2b6o5b1o1$2o3b2o2b3o1b2o4b2o2b2o3b2o1$1o4b1o6b1o7b1o2b3o1b1o2b1$2b1o2b1o6b1o6b9o2b1$6o4b5o1b6o2b1o2b1o2b1$1b1o2b2o2b3o2b4o4b4o2b3o1$5b9o1b2o4b1o2b6o1$1o4b6o1b1o3b6o2b2o2b2o1$2o4b2o6b1o2b2o2b5o3b1o1$1b2o2b2o6b4o1b1o2b8o1b1$2b3o2b4o1b1o1b2o2b4o2b4o2b1$3b2o1b2o2b3o5b3o3b4o2b1$7b1o2b3o2b1o2b2o2b1o2b3o2b1$1b3o3b13o1b1o1b1o2b2o2b1$5o2b1o2b2o1b2o1b2o2b1o1b2o6b1$4o3b1o2b1o3b1o1b3o1b4o2b2o1b1o1$5o1b6o1b8o1b2o2b2o1b1o1$1o2b4o4b3o3b1o4b3o4b1o1$3b12o1b1o1b5o1b3o1b2o1$2b3o2b2o2b1o1b7o1b1o1b6o1b1$2b3o5b1o3b3o2b1o1b6o3b1$4b2o2b4o1b1o1b4o1b2o1b2o5b1$5b1o2b4o1b3o2b1o2b3o6b1$2o1b1o1b2o3b2o1b5o1b1o1b4o1b2o2b1$2o3b2o3b3o2b2o2b4o3b2o1b1o1$1b2o1b4o4b5o3b3o2b4o1b1$2b3o2b1o1b2o2b4o4b1o1b7o1$2b3o2b1o2b1o1b6o6b5o1b1$1b8o4b3o1b2o6b3o2b1$2o1b2o2b2o5b1o3b2o6b1o3b
B1234568/S27,1.1214808642,0.0271889854,0.1050816885,0.2962977387,0.3548087746,0.3151272209,0.1323319349,0.1977320696,7,!$3o2b1o2b1o3b1o2b1o1b1o1b1o6b2o2b1$3b2o3b1o4b1o3b1o1b1o1b2o1b1o3b1o1b1$1o1b9o2b4o1b1o2b2o5b2o1$1b1o1b1o2b3o1b6o2b3o2b1o5b1o1$2b1o2b3o3b3o2b2o1b1o2b2o6b1$1b3o1b2o1b1o1b1o1b1o3b1o3b2o2b2o4b1$1o2b2o3b2o1b1o1b1o3b5o2b2o3b1o1$1o2b2o2b4o2b2o1b2o1b1o2b1o5b2o1$1b5o2b2o1b1o1b1o1b5o4b2o1b2o1b1$1b2o2b2o4b2o4b1o1b3o1b4o3b1$2o4b1o2b2o1b1o1b1o5b2o2b6o1$5b5o1b1o3b2o3b2o1b1o1b2o3b1$1o2b3o1b1o2b1o1b2o1b2o1b4o1b1o1b2o2b1o1$3o1b4o2b1o1b6o1b3o1b2o1b1o1b2o1$2o3b2o2b2o2b2o3b1o1b1o1b1o2b1o3b1o1$2o5b1o1b1o1b2o1b3o2b5o2b3o1b1$2b2o1b1o1b2o2b8o1b2o1b1o1b1o2b1o1b1$2b3o1b1o1b2o2b1o2b3o1b3o2b2o2b1o1b1$1o2b2o3b4o1b3o1b2o1b4o1b5o1$2o3b2o2b2o1b7o1b4o5b1o1$1o3b2o1b2o3b5o1b1o2b3o2b1o2b1o1$1o1b3o6b1o3b5o1b2o1b1o3b2o1$2b3o1b16o2b1o2b3o1$1o3b1o1b2o1b1o1b4o2b4o1b2o1b2o3b1$1o4b1o1b5o2b2o2b4o4b2o1b1o1$6o4b2o2b2o2b2o5b3o1b1o1$3o2b2o3b1o1b1o4b1o1b1o2b1o1b3o3b1$2b1o2b3o1b5o1b1o3b2o4b1o1b2o1b1$2b4o1b1o1b1o1b1o1b1o3b2o2b2o2b1o3b1o1$1b2o2b9o1b4o2b5o1b3o
B123478/S0,1.1220410906,0.0006722437,0.2492500633,0.3653790241,0.3035727844,0.3104267406,0.0649482278,0.3210522473,7,!$1b2o1b2o2b2o2b2o3b4o1b1o1b1o1b1o2b1o1$1b2o5b1o1b1o2b1o2b3o2b5o1b2o1b1$1o2b4o2b3o5b1o1b2o3b1o4b1o1$2o1b1o3b3o3b1o3b2o4b2o1b1o1b1o1b1$1o2b4o1b1o1b3o2b2o1b2o2b2o2b4o1$1b2o3b1o1b1o2b1o6b2o2b1o1b2o1b2o1b1$1o2b1o3b1o2b2o1b1o2b1o1b1o3b1o3b1o3b1$4o1b1o2b1o1b4o6b2o2b1o1b2o2b1$1b3o4b1o2b3o2b1o3b1o2b4o1b1o1b1$3b2o1b1o1b2o2b1o1b3o1b1o3b1o1b4o1b1o1$2b2o1b1o6b3o1b7o3b4o1$1b1o1b2o2b2o3b4o1b4o1b2o1b5o1$2b1o2b1o1b5o2b4o1b2o1b3o1b1o1b2o1$1o2b1o1b2o1b2o1b2o1b1o5b4o1b1o1b3o1$1o2b3o5b2o1b6o1b2o1b1o3b2o1$1b2o1b1o1b7o2b2o3b1o1b1o2b2o3b1$2o2b2o1b4o1b1o2b1o2b2o2b2o1b1o1b1o2b1$2b3o1b1o3b1o2b5o1b6o1b1o1b1o1b1$1o1b1o1b1o3b4o2b1o1b4o3b2o3b1o1b1$1b1o1b1o4b1o5b1o4b7o2b1o1b1$2o3b14o1b2o1b1o1b1o4b1$3b1o1b1o1b2o1b2o2b3o2b1o1b1o2b1o1b1o1b1o1b1$3b3o2b1o3b1o1b1o1b1o3b1o1b3o5b1$1o2b3o1b1o1b1o4b5o1b3o1b6o1$2b1o2b4o1b1o3b1o1b5o4b2o1b2o1$1o2b2o1b2o1b2o1b2o1b2o3b2o1b2o1b1o2b1o1$1o2b2o1b2o2b1o3b2o1b2o1b5o2b1o1b1o1$2b1o1b1o2b8o3b6o2b1o1b1o1b1$1o1b3o1b1o1b5o3b1o1b3o1b1o1b2o1b1o1b1o1$1o1b2o1b3o1b3o1b1o2b1o1b1o1b1o8b1o
B013/S01234,1.6096327269,0.4557723912,-0.126108006,0.1851930665,0.2322612162,0.1222542309,0.4407997721,0.2046847808,12,!$1b1o1b1o1b1o1b2o1b3o1b2o14b1$2o1b1o9b2o1b1o1b12o1$4b8o1b1o2b1o1b1o11b1$1o10b1o1b4o2b6o1b4o1$5b7o1b1o3b3o4b1o1b1o3b1$11b1o1b1o1b1o1b1o2b5o1b3o1b1$7b5o1b1o1b1o1b1o1b1o10b1$13b1o1b1o1b1o1b9o2b1$8b6o1b1o1b1o1b1o5b1o1b1o2b1$13b1o1b1o1b1o1b5o1b1o1b1o1b1o1$1b1o1b1o3b5o1b1o1b1o1b1o7b1o1b1o1b1o1$1b1o3b2o4b1o3b1o1b1o1b7o1b1o1b1o1$1b4o2b5o1b1o1b1o1b1o1b1o1b1o5b1o1b1o1$1b1o3b2o4b1o1b2o2b9o1b1o1b1o1$1b4o1b4o1b1o1b1o1b7o1b1o3b1o1b1o1$1b1o9b1o1b1o2b1o1b5o1b2o1b1o1b1o1$1b10o2b3o1b1o4b2o1b1o1b1o1b1o1$1b1o8b1o1b9o1b2o1b1o1b3o1$3b6o1b1o1b2o2b1o3b4o1b1o4b1$1o7b1o1b1o1b1o1b1o1b6o1b7o1$2b1o1b5o1b1o1b2o3b2o1b3o7b1$1o1b1o1b1o5b1o1b6o1b1o3b7o1$2b1o1b1o1b3o1b1o1b4o1b2o1b2o1b1o6b1$1o1b1o1b1o1b1o1b3o1b1o1b2o1b3o1b9o1$1o1b1o1b1o1b1o5b1o1b1o1b1o1b1o1b1o1b1o1b1o5b1$1o1b1o1b7o1b1o1b1o1b1o1b3o1b1o1b1o1b4o1$2b1o8b6o4b2o1b1o1b1o3b1$10o7b4o2b2o1b2o1b1o1$1b1o6b1o1b7o4b2o4b1o1b1o1$1b1o1b5o8b5o1b6o1b1o
B0123/S2345,1.4887944609,0.3348469956,0.2595845967,0.1802028362,0.1793229178,0.1265566164,0.2436510853,0.4504693805,10,!$5o2b3o1b7o1b1o1b4o1b1o1b2o1$2b1o1b1o1b1o2b3o3b1o1b1o1b3o2b1o1b1o3b1$3o1b1o1b1o1b1o3b4o2b1o1b4o1b1o1b3o1$2b2o1b1o2b1o1b2o1b1o1b4o1b2o2b4o2b1$2o1b1o1b1o1b3o1b1o1b1o1b1o6b2o1b1o2b2o1$1b1o1b1o1b2o1b2o1b1o1b3o1b1o7b3o1b1o1$1b1o1b1o1b1o1b1o3b1o4b1o6b1o1b1o1b1o1b1o1$1b1o1b1o1b1o1b5o1b3o1b1o7b1o3b1o1$1b3o2b2o3b3o1b1o7b1o1b1o1b1o1b1o1$1o1b1o1b3o1b1o1b1o2b1o1b1o1b1o7b1o3b1o1$1b1o2b1o1b1o1b1o1b4o1b1o7b1o1b1o1b1o1b1o1$1b4o1b1o1b1o1b1o13b2o1b1o1b1o1$1o1b1o1b1o1b1o2b1o1b3o12b3o1b1$1o1b1o1b1o1b4o1b1o1b6o1b1o1b4o2b1o1b1$1o1b1o1b2o1b1o1b1o1b1o1b1o2b8o1b1o1b3o1$3o1b1o4b1o3b12o1b1o3b1$2b1o1b6o1b1o2b3o2b1o2b1o1b1o1b1o1b2o1$1b1o2b1o4b1o3b2o6b1o1b2o1b1o2b1o1$1o5b1o1b1o1b1o2b4o1b3o2b2o1b1o1b2o1$14b1o2b2o1b1o1b5o1b1o1b1$1o15b7o3b1o1b2o1$1o12b2o1b1o1b2o1b1o1b4o1b1o1b1$2o11b2o2b7o2b1o1b1o1b1$14b7o1b3o1b4o1$3o14b1o1b1o3b1o1b1o1b1o1b1o1$1o1b1o14b1o1b5o2b2o1b1o1$1o1b2o10b1o1b3o2b1o1b3o1b1o2b1$1b1o16b1o1b2o1b1o1b1o1b1o1b1o1$3o1b1o4b1o1b1o1b7o1b1o1b2o2b1o2b1$1o8b1o1b1o7b1o1b1o3b2o1b1o1b
B178/S34567,1.4753439423,0.2596048012,0.6293805542,0.0925122805,0.2327263584,0.1030574929,0.08225223,0.5819639186,9,!$3o2b1o1b1o1b1o2b1o1b1o1b2o3b1o1b4o2b1o1$3o3b1o1b2o2b1o1b3o2b2o1b1o1b2o1b1o1b1o1$4o2b1o1b1o1b1o2b1o6b1o1b1o3b3o1b1$1b1o1b1o4b1o3b1o4b1o2b3o1b1o2b3o1$1b4o2b1o2b2o1b1o5b1o5b1o2b1o1b1$1o1b3o1b2o1b4o4b1o1b1o1b6o2b1o1$5o4b1o1b5o3b1o1b1o1b1o1b1o2b2o1$1o2b1o1b3o1b2o1b4o2b4o1b2o2b1o1b1o1$1o2b2o3b3o1b2o1b1o1b1o5b2o4b1o1$1b2o6b3o2b1o1b1o2b1o2b1o3b1o1b1o1b1$6b1o3b8o4b1o1b2o1b2o1b1$1o1b1o4b1o1b4o1b1o1b2o3b1o1b2o1b1o1b1o1b1$2o2b2o1b1o1b1o3b2o3b2o1b1o3b3o2b1$1o4b1o2b2o2b1o3b2o1b1o6b1o1b2o1$2b2o2b2o1b1o4b1o3b1o2b1o2b1o5b1$1o1b1o1b1o2b5o1b3o2b1o2b2o1b1o1b2o1b1o1$1b1o1b4o3b1o1b1o1b3o1b1o2b1o3b2o3b1$1o6b2o2b6o1b2o6b4o1$2o1b3o2b5o1b2o3b3o3b2o1b2o1$6o5b1o1b1o2b2o4b1o1b4o1b1o1$1b2o2b2o1b1o1b1o1b2o2b6o1b4o1b2o1$2b1o2b1o1b1o1b2o1b1o1b3o1b6o1b4o1b1$2b1o2b1o1b1o4b7o5b1o3b2o1$3o1b1o2b2o2b1o1b4o1b2o1b1o3b4o1b1$1o1b1o4b1o2b4o1b1o1b1o1b1o2b2o2b2o1b1o1$1b3o1b3o1b4o1b5o2b1o1b5o2b1$1o1b1o2b2o1b7o2b1o2b2o3b2o3b1$2b1o1b2o4b2o1b2o1b2o1b1o1b2o1b1o1b2o2b1$1o1b1o4b1o2b3o3b1o4b1o4b2o2b1$2b1o1b2o1b1o1b1o1b1o1b1o3b3o1b9o
B0123678/S4,1.3731082064,0.0036904764,0.4649721684,0.6143395039,0.3869169621,0.1562983781,0.1112155377,0.3455691221,6,!$2b1o1b2o2b1o4b4o5b3o1b4o1$1o1b1o1b5o1b1o3b2o2b1o3b2o2b2o2b1$2o1b2o2b1o1b2o2b2o1b3o2b5o1b2o1b1$1o1b6o1b3o2b1o1b1o1b1o1b1o1b6o1b1o1$1b2o1b2o1b2o6b2o1b1o1b4o1b1o3b1o1$1o2b3o1b1o1b5o4b5o3b1o3b1$2b3o1b3o1b2o2b2o4b2o2b1o1b2o1b1o1$3b4o1b3o1b1o1b1o1b1o5b1o5b2o1$2o1b7o1b1o1b2o2b2o1b2o1b7o1$2o1b1o1b4o3b2o1b1o1b1o1b3o1b1o1b2o2b1o1$1b6o1b1o1b1o1b3o5b2o2b4o2b1$1b1o4b1o1b1o1b1o2b4o1b3o1b4o1b1o2b1$1b4o1b1o3b2o1b1o5b2o1b6o1b1o1$1o1b3o2b4o1b2o1b4o1b1o1b2o4b2o1$1b5o2b1o1b2o1b1o1b1o1b1o2b1o1b2o1b1o2b1o1b1$2o1b3o1b1o7b3o3b2o5b2o1$5o3b1o1b1o1b2o1b4o1b3o3b2o2b1$2o2b1o1b5o3b1o2b3o3b1o5b1o1$2o1b1o5b1o1b2o1b1o1b1o1b1o1b5o2b1o1b1o1$1o2b8o1b1o5b1o5b2o2b1o1b1$2b1o1b2o2b1o1b2o2b2o1b1o1b1o1b1o2b1o5b1$2o3b2o3b2o2b1o3b1o2b1o2b1o1b1o1b2o1$2o3b1o1b4o3b4o2b1o1b4o1b2o1b1$2b1o1b2o1b3o1b4o1b2o2b2o1b1o3b2o1b1$3o4b1o3b3o2b2o2b3o1b6o1$2o3b1o2b1o1b1o2b3o1b1o1b1o3b1o2b4o1$7b2o4b2o1b2o1b4o1b3o3b1$4b1o1b3o1b1o1b3o4b2o2b1o2b1o2b1o1$1b1o1b2o1b2o1b1o1b2o4b1o1b1o4b1o2b1o1b1o1$1o1b4o1b2o8b1o5b1o2b2o1b1o
