B1345678/S05678,13.9372612032,10.1652001228,141.6750492938,352.3216096254,5339.6484044637,82957.9950273583,43,!$5o5b2o4b1o2b1o1b3o5b1o1$1b1o1b1o1b1o2b1o1b1o2b1o1b1o1b2o1b1o1b1o1b1o1b1o1b1o1b1$4b2o1b4o1b1o3b7o3b3o1b1$1o1b1o1b2o1b2o1b1o1b2o1b1o1b1o1b1o1b3o4b2o1$3o3b4o1b4o2b1o5b1o1b2o1b1o1b1$2b2o1b1o1b2o4b1o2b2o1b1o1b1o2b3o1b1o1b1$1b1o1b1o2b1o2b1o2b2o1b1o2b1o4b1o1b2o1b1o1b1$2b2o2b1o1b1o2b1o1b1o1b1o3b3o2b2o2b1o1b1$2o1b1o1b1o2b1o3b1o2b4o2b2o1b2o1b1o2b1$1b1o5b2o5b2o5b2o3b4o1$1b3o2b3o1b1o2b6o3b4o1b1o2b1$1o1b1o4b2o1b1o3b2o2b1o1b1o1b2o3b1o1b1o1$1b1o1b1o1b1o2b1o1b2o5b2o1b1o1b3o1b1o2b1o1$2b1o1b1o5b1o1b1o1b1o4b1o2b3o2b2o1b1$4o1b4o2b6o1b2o5b3o1b1o1$2o3b3o1b1o1b1o3b2o3b4o2b1o1b1o1b1$1o3b3o4b1o1b4o1b1o4b1o1b1o2b1o1b1$1o1b2o1b1o2b3o3b1o1b2o1b3o2b1o1b4o1$3b1o2b1o1b1o2b3o2b4o3b5o1b1o1$3o1b2o4b3o6b3o1b1o2b1o1b1o1b1$1o1b3o2b4o1b1o1b1o3b3o2b1o2b3o1b1$5b1o1b2o2b1o1b3o1b1o5b1o1b4o1b1$3b1o1b3o3b3o2b1o2b2o1b1o1b1o1b1o2b1o1$2b2o3b1o1b4o1b2o1b1o1b3o1b2o2b2o1b1$3b4o4b1o1b1o2b2o1b1o4b1o2b3o1$2b1o1b2o1b2o4b2o2b1o1b2o1b2o2b1o3b1$2o2b2o2b1o2b1o1b2o2b1o2b1o2b1o1b1o2b1o1b1$1b2o1b8o1b1o1b1o2b1o2b1o1b1o2b2o2b1$9b1o2b2o1b1o1b3o2b1o4b1o1b1o1$2b4o2b1o2b2o2b3o5b3o4b
B1234567/S01234567,13.7030256875,11.1556420372,152.8660493966,137.6686290483,1473.0371231149,23850.963908006,43,!$1b14o1b10o1b1o1b1o1$3o2b10o1b10o1b3o1$1o1b1o2b10o1b6o6b1o1b1$3o2b4o7b6o2b6o1$1b8o1b5o3b4o2b4o1b1o1$9o1b5o3b4o2b6o1$9o1b13o3b4o1$4o3b4o1b4o1b1o1b2o1b1o3b4o1$2o1b1o3b4o2b1o1b15o1$1b10o2b4o6b1o1b1o1b1o1b1o1$1b4o1b1o1b3o2b4o5b8o1$11o2b7o2b8o1$1b4o1b1o1b3o2b7o2b8o1$2o1b10o2b1o3b2o1b8o1$1b3o1b1o1b10o4b3o2b4o1$2o1b5o2b3o1b2o1b2o2b3o2b4o1$1b3o6b4o1b1o1b6o1b6o1$2o4b6o1b2o1b3o1b10o1$1b1o4b1o1b1o1b4o1b6o1b8o1$11o1b2o2b7o1b6o1$13o1b3o4b2o3b4o1$11o1b8o1b3o1b3o1b1o1$9o4b2o1b6o3b1o1b3o1$3o3b4o6b4o1b1o1b5o1b1o1$6b15o1b1o1b1o5b1$1o2b18o1b3o3b2o1$1o2b18o1b4o2b1o1b1$2o1b3o1b14o1b4o1b3o1$6o1b3o12b4o1b3o1$3o1b5o13b4o1b3o
B078/S78,12.3580959479,18.1647276907,224.4814476697,173.5294035851,1123.5193621932,14551.7237615852,51,!$8b1o4b1o4b4o4b3o1b1$8b1o9b4o8b1$1b2o5b1o7b3o11b1$1b4o3b1o21b1$2o6b1o3b1o13b4o1$2o6b1o3b4o3b4o7b1$2o6b1o3b1o9b1o7b1$3o5b1o3b1o4b1o4b1o7b1$6b3o3b1o9b1o3b1o3b1$6b3o3b1o13b1o3b1$8b1o3b1o13b1o3b1$2o6b1o6b2o3b2o4b1o3b1$2o6b1o6b2o3b2o4b1o3b1$9o4b3o2b1o1b4o6b1$1o8b8o3b4o6b1$1o12b2o1b8o6b1$1o12b4o2b1o1b1o5b3o1$3b1o9b5o1b4o7b1$3b7o3b1o3b2o1b3o1b2o4b1$8b2o4b5o1b2o2b2o4b1$2o6b2o3b1o1b9o2b4o1$1b1o6b3o2b3o2b3o9b1$10b1o2b1o1b2o2b3o1b1o6b1$3b4o3b3o1b2o1b1o2b4o6b1$3b1o6b4o4b1o5b5o1b1$7b1o5b1o4b1o5b1o5b1$2o5b1o10b1o5b1o5b1$7b1o13b4o5b1$4b4o13b4o5b1$1b1o2b10o7b1o4b3o1b
B2345678/S014678,12.2195063586,10.9941746702,134.3433872904,557.8745254752,6687.9219925655,87660.7291927067,43,!$1o4b1o2b4o4b1o1b4o1b2o3b1o1b1$6o1b2o1b1o1b2o3b2o2b1o1b1o1b1o1b1o1b1o1$1o2b2o2b4o2b1o7b1o2b1o1b1o1b2o1$2b2o1b2o2b1o2b1o1b1o6b2o1b2o1b2o1b1$1o2b1o1b1o1b2o1b1o3b1o3b1o4b3o1b2o1b1$2o4b1o1b1o3b1o1b2o2b1o1b4o1b1o1b1o1b1o1$1o1b3o2b2o3b2o3b1o1b2o2b3o3b1o1$1o2b1o1b1o3b1o2b1o1b2o1b5o1b1o1b4o1b1$2o1b1o1b3o2b1o1b2o1b1o6b1o2b2o1b1o1b1$1o1b2o3b2o2b1o2b5o1b2o1b1o2b1o1b1o1b1$1b1o3b3o3b4o4b2o4b4o1b1$1b1o1b1o3b2o1b1o2b1o1b1o1b1o1b1o1b4o2b1o1b1o1$1o1b2o3b1o2b9o1b1o3b2o1b1o2b1$4o1b1o2b1o3b3o6b1o1b1o3b3o1$1o5b3o3b1o2b1o1b3o4b1o2b2o1b1$1o2b1o1b1o1b2o1b1o1b1o3b3o6b1o4b1$1o1b2o1b1o1b2o1b3o1b1o4b1o2b2o4b1o1b1$1b1o1b2o1b2o1b2o1b1o5b1o2b2o1b1o2b2o1b1$1b3o3b3o1b2o2b1o1b4o1b1o1b1o1b2o2b1$2b1o3b2o2b6o1b2o2b4o2b2o1b1$2o2b1o3b6o2b1o2b1o1b1o2b2o1b2o1b1$1b3o1b1o1b3o2b3o2b1o1b2o1b3o1b1o1b1o1b1$2b1o2b2o1b4o1b1o2b4o1b2o2b1o4b1$3b1o2b1o1b2o2b2o2b2o7b3o2b1$1o3b2o4b4o2b4o1b5o4b1$4o1b2o2b2o1b1o1b1o3b1o1b1o2b3o1b1o1b1o1$1b4o1b3o2b1o1b5o3b2o1b3o2b1o1$2o1b1o1b3o6b1o1b2o4b1o3b1o1b1o1b1$1o1b1o2b2o2b1o5b2o1b3o1b2o1b2o1b1o1b1$1b2o3b1o1b1o1b1o3b1o1b1o1b1o3b2o1b1o1b2o1b
B01678/S0,11.3445247263,10.7291904669,121.7175665449,469.8884931959,5393.1967385969,66590.5809913648,43,!$10b1o1b3o2b2o3b5o2b1o1$3b4o1b1o1b4o1b3o4b1o1b5o1b1$1o2b1o1b2o1b6o1b2o1b4o1b1o1b1o2b1o1b1$1b1o2b1o1b4o1b1o1b1o3b2o4b1o3b1o1b1o1$2o2b3o3b1o1b1o4b1o1b1o2b4o2b2o1$1b2o3b1o1b2o1b2o3b1o3b2o3b1o2b1o1b1$1o1b2o5b1o1b1o2b2o2b2o1b1o1b1o1b1o1b3o1$8b2o2b1o2b1o1b2o4b3o3b1o1$4b1o3b1o1b1o5b1o1b1o1b2o1b1o1b1o3b1o1$2b1o2b2o1b3o1b3o2b2o3b1o4b2o1b1$3b1o2b3o1b2o6b2o3b1o5b1o1$1o9b1o3b1o2b1o2b3o6b1o1$1o1b1o3b2o3b1o2b1o1b1o1b1o1b1o2b1o3b3o1$1o2b3o3b3o1b1o2b1o1b2o6b1o3b1$1o1b3o1b3o2b5o4b2o2b2o4b1$1b1o4b3o1b1o2b1o2b5o1b1o4b3o1$6o2b2o1b4o2b1o1b2o1b3o3b1o1b1$2b1o2b5o3b4o1b2o2b1o1b2o3b1o1$2b1o1b3o1b1o1b4o1b2o3b1o3b2o1b1o2b1$2b3o1b4o1b3o1b2o1b2o3b1o1b1o1b1o2b1$2o4b1o1b1o2b1o1b2o6b1o1b3o2b2o1$1b1o2b1o4b1o1b3o2b3o2b1o1b6o1b1$1b2o2b1o2b2o1b1o1b1o1b1o1b1o2b1o2b1o2b1o2b1o1$4o3b3o1b4o1b1o1b2o9b1o1$1o1b5o3b2o2b10o5b1o1$3b1o2b2o3b2o3b2o2b1o1b1o1b2o1b2o1b1$1b4o1b5o1b1o2b2o1b1o6b1o3b1o1$1o1b2o1b3o1b2o1b1o2b2o1b1o4b1o1b1o1b1o1b1o1$2b1o2b5o3b2o1b4o1b1o1b1o1b1o4b1$3o4b2o1b2o2b1o6b1o2b1o2b3o
B012345678/S04567,10.1438020269,21.8238711874,221.3770287863,769.6630802936,9221.9352665426,176896.865002301,43,!$1b1o3b5o1b2o4b1o6b1o2b1o2b1$1b3o2b1o4b1o1b1o3b1o2b1o2b1o1b1o4b1$1o1b4o1b1o1b1o2b1o1b3o2b4o1b4o1b1o1$1o1b1o1b4o1b1o4b2o2b1o1b1o1b3o1b1o3b1$4o1b1o3b3o1b1o1b3o1b2o1b1o3b1o2b1o1$2o2b1o2b1o1b3o1b2o1b3o2b2o1b1o1b3o1b1$2b3o1b1o2b1o1b1o1b1o2b1o1b1o5b2o2b1o1b1$3o2b2o1b1o3b1o3b1o3b1o6b3o1$4o1b1o2b1o1b2o1b2o1b3o1b7o3b1$2b1o1b3o1b1o1b1o5b2o2b1o1b1o3b1o1b1o1b1$1o1b1o1b1o10b1o2b1o2b6o3b1$3o1b1o1b3o2b1o1b2o1b1o1b2o2b1o2b1o1b1o1b1o1$2b1o1b4o3b1o1b1o2b2o3b4o5b1$2o4b1o1b2o1b2o1b1o4b2o3b2o1b2o1b1$1b2o2b1o1b2o1b3o1b1o1b3o2b6o2b1o1$2b1o1b2o2b1o1b1o6b1o1b3o1b1o2b4o1$1o1b1o1b4o3b1o3b3o4b2o1b2o3b1$1b1o1b1o1b1o3b5o2b1o1b1o3b2o1b4o1b1$1b1o1b1o3b1o3b2o1b4o2b2o2b2o2b1o1b1$2b8o1b2o2b1o2b1o3b2o2b2o2b1$2b2o3b3o1b1o1b2o2b1o1b1o4b5o1b1$1o1b3o1b1o1b2o4b2o1b1o2b1o1b6o1b1o1$1o6b1o4b2o2b2o3b4o3b2o1$3b3o3b1o1b2o3b2o1b1o2b1o1b1o1b2o2b1$1o1b7o6b1o7b3o1b1o1b1o1$1b2o3b1o2b4o2b1o1b1o2b5o2b1o2b1$1o1b1o1b2o2b2o1b1o2b5o4b4o1b1o1b1$1b1o1b2o1b1o2b3o1b2o1b1o1b2o3b3o1b3o1$1b3o1b1o1b5o2b3o1b2o2b1o1b1o1b1o1b1o1b1$2b2o1b3o3b2o1b1o2b2o3b1o3b3o1b
,11.886873875,39.7887222046,472.9635224944,1273.7530995371,9924.0740579835,206280.077910217,111,!$1o2b2o1b2o1b1o1b3o1b1o1b2o1b2o2b1o3b2o1$2b1o2b3o4b1o1b1o2b1o2b1o1b1o2b1o1b1o2b1$2o3b5o1b3o3b3o1b1o4b2o1b1o1$3b2o2b3o3b1o3b6o5b1o1b1$1b2o3b1o2b4o1b4o1b1o2b1o2b1o4b1$1b4o1b4o2b1o3b3o1b3o4b2o1b1$4b1o1b2o2b1o1b1o2b6o1b2o3b1o2b1$1b8o1b1o2b3o1b1o2b1o1b8o1$1b1o4b3o2b1o2b2o1b2o1b4o1b1o2b1o1b1$2o8b2o4b2o3b2o1b1o2b3o1$1b1o1b1o2b1o1b2o7b4o1b2o1b1o4b1$1b2o1b4o1b1o5b4o1b1o5b1o1b1o1b1$1o2b3o1b1o2b1o1b1o1b1o5b1o2b1o3b1o1b1o1$1b1o1b1o1b1o1b5o5b4o3b1o3b1o1b1$2o5b1o4b2o1b3o1b4o1b2o2b2o1$1b6o1b1o2b2o1b1o1b1o1b3o4b3o1b1o1$2b2o1b2o4b2o2b5o1b2o1b1o2b1o2b1$2b1o1b3o1b2o2b1o1b2o2b2o1b4o5b1$1o4b1o1b3o1b3o1b1o1b2o1b3o1b2o2b1o1b1$1o2b2o1b2o1b2o1b1o2b1o2b1o1b1o2b3o3b1o1$3b1o2b3o2b1o2b1o1b3o1b1o5b3o1b1$1b6o1b1o1b3o1b1o1b2o2b2o1b1o1b1o1b1o1b1o1$1b1o1b2o4b2o2b3o2b3o4b1o1b3o1$2b1o2b1o1b1o1b1o1b5o3b2o1b3o1b1o3b1$1o2b2o4b1o3b1o1b1o1b1o4b2o1b1o1b3o1$1b1o2b1o1b1o3b1o1b1o1b1o3b1o1b6o1b3o1$1o1b1o2b2o5b1o2b2o1b3o1b5o1b2o1$1o1b2o2b2o1b2o1b1o1b1o1b1o4b1o1b7o1$1b1o2b1o2b2o3b1o1b4o1b1o3b2o1b2o1b1o1$1b1o1b3o3b2o2b1o5b4o1b1o1b1o3b
